,Label,Body,flag,tfidfscore,priority
4414,ham,Ok i msg u b4 i leave my house.,0,2.201519138650182,medium
4415,ham,Still at west coast... Haiz... ��'ll take forever to come back...,0,2.357395600413588,medium
4416,ham,MMM ... Fuck .... Merry Christmas to me,0,1.9927973462348316,medium
4417,ham,alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...,0,2.790576360627872,medium
4418,ham,Update your face book status frequently :),0,2.213695689342823,medium
4419,ham,Just now saw your message.it k da:),0,1.964185373850654,medium
4420,ham,Was it something u ate?,0,1.0,medium
4421,ham,So what did the bank say about the money?,0,1.9776899216876904,medium
4422,ham,Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...,0,3.078661803478637,high
4423,ham,Hey they r not watching movie tonight so i'll prob b home early...,0,2.790014925418137,medium
4424,ham,Yar lor... How u noe? U used dat route too?,0,2.4050500322118915,medium
4425,ham,2mro i am not coming to gym machan. Goodnight.,0,2.212938549171397,medium
4426,ham,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks,0,3.481422048662502,high
4427,ham,Can u look 4 me in da lib i got stuff havent finish yet.,0,2.58675301986547,medium
4428,ham,Sounds great! Im going to sleep now. Have a good night!,0,2.616714258447717,medium
4429,spam,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,1,3.7845152980808936,low
4430,ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",0,4.295559965579387,high
4431,ham,How come u got nothing to do?,0,1.4141845792804184,medium
4432,ham,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,0,2.577381885209801,medium
4433,ham,i want to grasp your pretty booty :),0,1.9427624325200128,medium
4434,ham,I've got it down to a tea. not sure which flavour,0,2.152986304630646,medium
4435,ham,I'm going 2 orchard now laready me reaching soon. U reaching?,0,2.042474632972466,medium
4436,ham,Dear i am not denying your words please,0,1.6825419092988072,medium
4437,ham,You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm,0,3.513847999178517,high
4438,ham,COME BACK TO TAMPA FFFFUUUUUUU,0,1.6660740264818126,medium
4439,ham,"2 celebrate my b��day, y else?",0,1.352674825930228,medium
4440,ham,Merry christmas to u too annie!,0,1.7261038285798984,medium
4441,ham,Please tell me you have some of that special stock you were talking about,0,1.965592239867881,medium
4442,ham,I sent them. Do you like?,0,1.4030272606563552,medium
4443,spam,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or �1000. To claim txt DIS to 87121 18+6*�1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",1,4.470736286578653,low
4444,ham,"Awesome, be there in a minute",0,1.4142135623730951,medium
4445,ham,"And that is the problem. You walk around in \julianaland\"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.""",0,4.0064851773922046,high
4446,ham,I've told you everything will stop. Just dont let her get dehydrated.,0,2.546831852943438,medium
4447,ham,Or I guess  &lt;#&gt;  min,0,1.973193104119568,medium
4448,ham,I'm home. Ard wat time will u reach?,0,2.2048227332804764,medium
4449,ham,"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person",0,4.415835936749449,high
4450,ham,"If you want to mapquest it or something look up \usf dogwood drive\""",0,2.389534194444677,medium
4451,ham,Aight should I just plan to come up later tonight?,0,2.4110535091747822,medium
4452,ham,Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...,0,2.965981222903271,medium
4453,spam,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send \go stop\"" to 89123""",1,4.138979420085207,low
4454,ham,This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.,0,3.7532943303347865,high
4455,ham,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.",0,4.551876897239225,high
4456,ham,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?",0,2.7757724646351893,medium
4457,ham,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.,0,3.4293119708346858,high
4458,ham,Ranjith cal drpd Deeraj and deepak 5min hold,0,2.6391482994140607,medium
4459,ham,"\CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X\""""",0,3.3930594113244075,high
4460,ham,Hey u still at the gym?,0,1.3918525960370722,medium
4461,ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",0,3.695532117352695,high
4462,ham,Much better now thanks lol,0,1.7301296565988622,medium
4463,ham,"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.",0,3.540579860208483,high
4464,ham,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester",0,2.742033771004584,medium
4465,ham,Wa... U so efficient... Gee... Thanx...,0,1.9825892377943208,medium
4466,spam,3. You have received your mobile content. Enjoy,1,1.965600533337871,low
4467,ham,S but not able to sleep.,0,1.4115761799870352,medium
4468,spam,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,1,3.1106376455786013,low
4469,ham,We will meet soon princess! Ttyl!,0,1.976931465678032,medium
4470,ham,I'll pick you up at about 5.15pm to go to taunton if you still want to come.,0,2.325819889443842,medium
4471,ham,Oh :-)only 4 outside players allowed to play know,0,2.382706791555266,medium
4472,ham,I anything lor.,0,1.0,medium
4473,ham,Erutupalam thandiyachu,0,1.4142135623730951,medium
4474,ham,"Y cant u try new invention to fly..i'm not joking.,",0,2.1796308887949856,medium
4475,ham,No..its ful of song lyrics..,0,1.725669854324199,medium
4476,ham,"What do u reckon as need 2 arrange transport if u can't do it, thanks",0,2.173515656188212,medium
4477,ham,True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.,0,3.690221034378391,high
4478,ham,Shopping? Eh ger i toking abt syd leh...Haha,0,2.783591664166791,medium
4479,ham,What not under standing.,0,1.0,medium
4480,ham,have * good weekend.,0,1.389554754958947,medium
4481,ham,Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.,0,3.434746627772948,high
4482,ham,Call me when you get the chance plz &lt;3,0,1.7033015588230698,medium
4483,ham,The new deus ex game comin early next yr,0,2.6132508377926773,medium
4484,ham,My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,0,3.739671899059168,high
4485,ham,"My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!",0,3.5423111071647724,high
4486,ham,Probably a couple hours tops,0,1.977391798530866,medium
4487,ham,"LOL .. *grins* .. I'm not babe, but thanks for thinking of me!",0,2.2176289343821387,medium
4488,ham,Man this bus is so so so slow. I think you're gonna get there before me,0,2.216607349052936,medium
4489,ham,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.,0,2.9256995820930927,medium
4490,ham,"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade",0,2.7655872512092947,medium
4491,ham,Ok,0,1.0,medium
4492,spam,"Latest Nokia Mobile or iPOD MP3 Player +�400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.�1,50/Mtmsgrcvd18+",1,3.793722680231977,low
4493,spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",1,4.370800467949749,low
4494,ham,Nvm take ur time.,0,1.6437829918670608,medium
4495,ham,So wat's da decision?,0,1.679388786351694,medium
4496,ham,Wot is u up 2 then bitch?,0,1.4071635314863944,medium
4497,ham,Stupid.its not possible,0,1.413822677227324,medium
4498,ham,She told to hr that he want posting in chennai:)because i'm working here:),0,2.392728005549725,medium
4499,spam,Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a,1,2.4277899587626046,low
4500,ham,When are you guys leaving?,0,1.4127855591240803,medium
4501,ham,He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. �� got a lot of work ar?,0,3.9118755316508143,high
4502,ham,Not able to do anything.,0,1.0,medium
4503,ham,�� takin linear algebra today?,0,1.94617673308006,medium
4504,ham,This weekend is fine (an excuse not to do too much decorating),0,1.9684226363329416,medium
4505,ham,"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*",0,3.566558777602555,high
4506,ham,Now project pa. After that only i can come.,0,1.7000507401272031,medium
4507,spam,Money i have won wining number 946 wot do i do next,1,2.376796244695912,low
4508,ham,"Sure, whenever you show the fuck up &gt;:(",0,1.7080854974334736,medium
4509,ham,That was random saw my old roomate on campus. He graduated,0,2.4292203059066466,medium
4510,spam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",1,4.526860118888089,low
4511,ham,"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....",0,3.2519812441922045,high
4512,ham,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?,0,2.2802172263667817,medium
4513,ham,"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho",0,3.444188199328915,high
4514,ham,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not,0,2.738308648981401,medium
4515,ham,Hi good mornin.. Thanku wish u d same..,0,2.1352159992827198,medium
4516,ham,DO U WANT 2 MEET UP 2MORRO,0,1.661176511766514,medium
4517,ham,Actually I decided I was too hungry so I haven't left yet :V,0,2.232927129147217,medium
4518,ham,I've sent �_ my part..,0,1.4134465024589624,medium
4519,ham,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.,0,3.6578167494524783,high
4520,spam,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec �1.50ea. OTBox 731 LA1 7WS. )",1,4.425964944355751,low
4521,ham,Understand. his loss is my gain :) so do you work? School?,0,2.2020344864036594,medium
4522,ham,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,0,3.288467421048248,high
4523,ham,"Hiya, probably coming home * weekend after next",0,2.210814123438744,medium
4524,ham,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,0,2.785624414787649,medium
4525,ham,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,0,3.777306864903881,high
4526,ham,Ok both our days. So what are you making for dinner tonite? Am I invited?,0,2.4125509020678253,medium
4527,spam,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,1,4.087247219010102,low
4528,ham,I have no money 4 steve mate! !,0,1.7070506903709617,medium
4529,ham,IM LATE TELLMISS IM ON MY WAY,0,1.912402018584388,medium
4530,ham,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,0,3.4625651175850263,high
4531,ham,Normally i use to drink more water daily:),0,2.219922530706836,medium
