Label,Body,flag,tfidfscore
ham,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?,0,3.311184855624138
ham,I am going to sleep. I am tired of travel.,0,1.9592272931817192
ham,"Haha, just what I was thinkin",0,1.6753517248232719
ham,Yup but it's not giving me problems now so mayb i'll jus leave it...,0,2.601749290396777
ham,Lol no. Just trying to make your day a little more interesting,0,2.5788689442141646
ham,"How long before you get reply, just defer admission til next semester",0,2.547296713990309
ham,"The word \Checkmate\"" in chess comes from the Persian phrase \""Shah Maat\"" which means; \""the king is dead..\"" Goodmorning.. Have a good day..:)""",0,3.64963950547511
ham,Po de :-):):-):-):-). No need job aha.,0,1.9711773858070478
ham,Rats. Hey did u ever vote for the next themes?,0,2.163504012910105
spam,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY �1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.",1,3.9189301966384136
ham,I hope your pee burns tonite.,0,1.9606623673584918
ham,"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.",0,3.0931284771950374
ham,Yay can't wait to party together!,0,1.7155072522770896
ham,....photoshop makes my computer shut down.,0,1.9855346180807691
ham,All boys made fun of me today. Ok i have no problem. I just sent one message just for fun,0,2.6423998906144037
ham,That's one of the issues but california is okay. No snow so its manageable,0,2.2202362540702247
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,1,3.837523363180741
ham,"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...",0,2.62645458283412
ham,"Awesome, that gonna be soon or later tonight?",0,2.223310904850072
ham,I need details about that online job.,0,1.982965709521042
spam,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a �150 prize. To collect is easy. Just call 09061743386 ,1,3.5368842061948373
ham,Missing you too.pray inshah allah,0,1.9917867207638849
ham,Pls help me tell Ashley that i cant find her number oh,0,2.3844424383765817
ham,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,0,2.401268278992576
ham,S.this will increase the chance of winning.,0,1.7085988366307783
ham,either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you.,0,2.925626559014497
ham,Maybe you should find something else to do instead???,0,1.4070330063758645
ham,Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see,0,2.777840041655467
ham,I liked your new house,0,1.7012740387291683
ham,I'm fine. Hope you are also,0,1.4104284182786304
ham,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.",0,3.2383456692439965
ham,Same to u...,0,0.0
ham,yes baby! I need to stretch open your pussy!,0,2.3934823003445853
ham,Thanks  and ! Or bomb and date as my phone wanted to say! ,0,2.390366047330655
ham,Ok...,0,1.0
ham,"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?",0,3.2409336458372033
ham,"\Response\"" is one of d powerful weapon 2 occupy a place in others 'HEART'... So",0,2.408044077183285
ham,Nokia phone is lovly..,0,1.6694109957333356
spam,**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270,1,3.7948008647696616
spam,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,1,3.5607125967104487
ham,Sorry da..today i wont come to play..i have driving clas..,0,2.7406185032081867
ham,I'm really sorry I lit your hair on fire,0,1.933908961549963
ham,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The \sleep on a couch\"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?""",0,4.419377854748719
ham,Okey dokey swashbuckling stuff what oh.,0,2.1840346165816884
ham,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",0,2.785384689706025
ham,1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.,0,2.198707333997761
ham,Dip's cell dead. So i m coming with him. U better respond else we shall come back.,0,2.769744844334898
ham,Well. You know what i mean. Texting,0,1.6829668642341096
ham,Hi dis is yijue i would be happy to work wif �_ all for gek1510...,0,2.5837865241609705
ham,Lol! Oops sorry! Have fun. ,0,1.9721749908504027
ham,Wat happened to the cruise thing,0,1.9621650819327843
ham,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?",0,2.8425606094722893
spam,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,1,3.564008660782955
ham,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...,0,2.9223338918973307
spam,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,1,3.9982441362827634
ham,Yeah just open chat and click friend lists. Then make the list. Easy as pie,0,3.232406989937101
ham,alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap,0,2.9242894278864293
ham,When/where do I pick you up,0,1.0
ham,As usual u can call me ard 10 smth.,0,1.9949317699143245
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",0,3.8872242685717264
ham,For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.,0,2.6543799182959384
ham,Poor girl can't go one day lmao,0,1.9594481452754389
ham,Or just do that 6times,0,1.308430100704545
spam,Todays Vodafone numbers ending with 4882 are selected to a receive a �350 award. If your number matches call 09064019014 to receive your �350 award.,1,3.297444860502366
ham,You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.,0,3.3608914592601717
ham,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",0,3.2208669219127533
ham,Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?,0,4.020382216789699
ham,Its worse if if uses half way then stops. Its better for him to complete it.,0,2.6005769401436094
ham,Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.,0,3.6493497230932617
ham,Send me the new number,0,1.7285152945056694
ham,Convey my regards to him,0,1.4135638446994556
spam,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,1,3.9638337109674806
ham,2 and half years i missed your friendship:-),0,1.9988047506594075
ham,I cant pick the phone right now. Pls send a message,0,2.4444765615599673
ham,Oh for fuck's sake she's in like tallahassee,0,2.1490525240749294
ham,"Haha, that was the first person I was gonna ask",0,1.9980268996597466
spam,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a �500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",1,4.2794406704158146
ham,Taka lor. Wat time u wan 2 come n look 4 us?,0,2.5515681711080704
spam,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,1,3.923293810650016
ham,"\I;m reaching in another 2 stops.\""""",0,1.4123226973902017
ham,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",0,5.408513274993019
spam,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,1,4.1955780450366
ham,Will you come online today night,0,1.971675733124856
ham,Then anything special?,0,1.0
ham,"I'm in solihull, | do you want anything?",0,1.3384942395978965
ham,Will do. Have a good day,0,1.4141330131856256
ham,WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE,0,3.7003223254219426
ham,Love that holiday Monday feeling even if I have to go to the dentists in an hour,0,2.39718529109214
ham,I am on the way to tirupur.,0,1.3748837639940428
spam,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",1,3.355972197323967
ham,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.,0,3.513971648332544
ham,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow! ,0,3.2481142288227485
ham,"Just dropped em off, omw back now",0,1.939403165734976
spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",1,3.9473042487276646
ham,Sitting in mu waiting for everyone to get out of my suite so I can take a shower,0,2.222668442435605
ham,Re your call; You didn't see my facebook huh?,0,1.7228034617718553
ham,"G says you never answer your texts, confirm/deny",0,2.213949100725192
ham,"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.",0,3.629856234721296
ham,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,0,3.246594603924682
ham,Oh yah... We never cancel leh... Haha ,0,2.1877892033738306
ham,We can go 4 e normal pilates after our intro...  ,0,1.7310543283956672
ham,Ok... Let u noe when i leave my house.,0,2.209282092710765
ham,"Oh yes, why is it like torture watching england?",0,2.3664450479606005
ham,Wanna do some art?! :D,0,1.3963703621694012
ham,Just hopeing that wasn���t too pissed up to remember and has gone off to his sisters or something!,0,2.5744298889883726
spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",1,3.383165686262785
spam,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",1,3.1954863871074553
ham,"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?",0,3.0704725124966243
ham,Match started.india  &lt;#&gt;  for 2,0,2.1750269012737786
ham,Once free call me sir.,0,1.3931944496847426
ham,Hey do you want anything to buy:),0,1.7249761248165218
ham,"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?",0,2.5686295332527753
ham,K..k.:)congratulation ..,0,1.0
ham,G wants to know where the fuck you are,0,1.7007937813103238
ham,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x,0,3.4148478801363007
ham,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.,0,3.0253542789385612
ham,�� go home liao? Ask dad to pick me up at 6...,0,2.222349874304891
ham,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?,0,2.5620332860681585
ham,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...",0,3.3947296712811
ham,Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.,0,3.2802673034307843
ham,Wrong phone! This phone! I answer this one but assume the other is people i don't well,0,2.3868839739396597
ham,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill",0,2.892607816861438
ham,I'm already back home so no probably not,0,1.398684123172493
spam,Great News! Call FREEFONE 08006344447 to claim your guaranteed �1000 CASH or �2000 gift. Speak to a live operator NOW!,1,3.5575976679143007
